   0.22573079E+02  -0.68145709E-02  -0.26017945E+00   0.17388597E+00 rk 
   0.22746064E+02  -0.19512767E+00  -0.17152495E+00   0.17321547E+00 rk 
   0.22918393E+02  -0.25797870E+00   0.26484338E-01   0.17255617E+00 rk 
   0.23090076E+02  -0.15563822E+00   0.20684058E+00   0.17190649E+00 rk 
   0.23261121E+02   0.45857764E-01   0.25428582E+00   0.17126557E+00 rk 
   0.23431539E+02   0.21731603E+00   0.13895925E+00   0.17063456E+00 rk 
   0.23601339E+02   0.24920889E+00  -0.64823123E-01   0.17001358E+00 rk 
   0.23770529E+02   0.12162970E+00  -0.22644711E+00   0.16940099E+00 rk 
   0.23939117E+02  -0.83290558E-01  -0.24271056E+00   0.16879638E+00 rk 
   0.24107113E+02  -0.23425454E+00  -0.10371152E+00   0.16820100E+00 rk 
   0.24274526E+02  -0.23491082E+00   0.10114421E+00   0.16761457E+00 rk 
   0.24441362E+02  -0.85341716E-01   0.24063965E+00   0.16703546E+00 rk 
   0.24607630E+02   0.11831144E+00   0.22579022E+00   0.16646377E+00 rk 
   0.24773337E+02   0.24564431E+00   0.66596929E-01   0.16590067E+00 rk 
   0.24938491E+02   0.21547762E+00  -0.13467466E+00   0.16534550E+00 rk 
   0.25103099E+02   0.47607030E-01  -0.24918019E+00   0.16479679E+00 rk 
   0.25267168E+02  -0.15018001E+00  -0.20397209E+00   0.16425505E+00 rk 
   0.25430706E+02  -0.25130912E+00  -0.28461249E-01   0.16372130E+00 rk 
   0.25593719E+02  -0.19140830E+00   0.16471048E+00   0.16319452E+00 rk 
   0.25756213E+02  -0.92799820E-02   0.25195515E+00   0.16267352E+00 rk 
   0.25918196E+02   0.17823225E+00   0.17780392E+00   0.16215916E+00 rk 
   0.26079673E+02   0.25119829E+00  -0.98373130E-02   0.16165216E+00 rk 
   0.26240652E+02   0.16329638E+00  -0.19063114E+00   0.16115127E+00 rk 
   0.26401138E+02  -0.28781901E-01  -0.24897687E+00   0.16065564E+00 rk 
   0.26561136E+02  -0.20189420E+00  -0.14792148E+00   0.16016637E+00 rk 
   0.26720654E+02  -0.24538683E+00   0.47446555E-01   0.15968385E+00 rk 
   0.26879696E+02  -0.13181650E+00   0.21191223E+00   0.15920665E+00 rk 
   0.27038268E+02   0.65736267E-01   0.24038245E+00   0.15873434E+00 rk 
   0.27196376E+02   0.22069351E+00   0.11503429E+00   0.15826814E+00 rk 
   0.27354026E+02   0.23407293E+00  -0.83538505E-01   0.15780805E+00 rk 
   0.27511222E+02   0.97709294E-01  -0.22813595E+00   0.15735261E+00 rk 
   0.27667969E+02  -0.10077391E+00  -0.22642980E+00   0.15690181E+00 rk 
   0.27824273E+02  -0.23426883E+00  -0.79909832E-01   0.15645687E+00 rk 
   0.27980139E+02  -0.21757267E+00   0.11732704E+00   0.15601740E+00 rk 
   0.28135572E+02  -0.61764961E-01   0.23899929E+00   0.15558203E+00 rk 
   0.28290575E+02   0.13313592E+00   0.20749120E+00   0.15515113E+00 rk 
   0.28445154E+02   0.24237676E+00   0.43356525E-01   0.15472582E+00 rk 
   0.28599315E+02   0.19631237E+00  -0.14808455E+00   0.15430535E+00 rk 
   0.28753061E+02   0.24805809E-01  -0.24431968E+00   0.15388854E+00 rk 
   0.28906395E+02  -0.16212975E+00  -0.18404430E+00   0.15347612E+00 rk 
   0.29059324E+02  -0.24489618E+00  -0.62059440E-02   0.15306896E+00 rk 
   0.29211852E+02  -0.17081841E+00   0.17515718E+00   0.15266604E+00 rk 
   0.29363981E+02   0.12331805E-01   0.24403798E+00   0.15226646E+00 rk 
   0.29515716E+02   0.18714360E+00   0.15666102E+00   0.15187122E+00 rk 
   0.29667063E+02   0.24182994E+00  -0.30705405E-01   0.15148089E+00 rk 
   0.29818024E+02   0.14170509E+00  -0.19797851E+00   0.15109423E+00 rk 
   0.29968603E+02  -0.48815741E-01  -0.23821881E+00   0.15071071E+00 rk 
   0.30118804E+02  -0.20765919E+00  -0.12599436E+00   0.15033148E+00 rk 
   0.30268632E+02  -0.23330382E+00   0.66554313E-01   0.14995675E+00 rk 
   0.30418090E+02  -0.10966055E+00   0.21608113E+00   0.14958520E+00 rk 
   0.30567180E+02   0.83836155E-01   0.22704819E+00   0.14921668E+00 rk 
   0.30715907E+02   0.22326224E+00   0.92763525E-01   0.14885239E+00 rk 
   0.30864276E+02   0.21956283E+00  -0.10054870E+00   0.14849216E+00 rk 
   0.31012288E+02   0.75431205E-01  -0.22910611E+00   0.14813469E+00 rk 
   0.31159946E+02  -0.11662298E+00  -0.21082852E+00   0.14778022E+00 rk 
   0.31307256E+02  -0.23365077E+00  -0.57737781E-01   0.14742988E+00 rk 
   0.31454310E+02  -0.20089765E+00   0.13204698E+00   0.14707807E+00 rk 
